topic_id,project,first_date,subject,message_count,review_state,classification,reason
topic-d0f976eb89fb42ae,tomcat,2024-09-10,[VOTE][RESULT] Release Apache Tomcat 10.1.29,2,pending,,
topic-31113a0552d93b1a,tomcat,2024-09-11,[Bug 69316] FastHttpDateFormat#getCurrentDate(): returns inaccurate date string.,2,pending,,
topic-6845efc17745fc80,tomcat,2024-09-11,[ANN] Apache Tomcat 11.0.0-M25 (beta) available,1,pending,,
topic-7cc2d9fd738e5e5d,tomcat,2024-09-11,[ANN] Apache Tomcat 10.1.29 Available,1,pending,,
topic-84644c724987d03f,tomcat,2024-09-11,[ANN] Apache Tomcat 9.0.94 available,1,pending,,
topic-94467bbfb469137d,tomcat,2024-09-11,[PR] fix bz #69316 FastHttpDateFormat - getCurrentDate() returns inaccurate result [tomcat],19,pending,,
topic-a25bf0204814742f,tomcat,2024-09-11,[Bug 69318] New: Why assetdeals is the best real estate constuant company in gurugram,1,pending,,
topic-d0cb9ec4fb753342,tomcat,2024-09-11,[Bug 69316] New: FastHttpDateFormat#getCurrentDate(): returns inaccurate date string.,1,pending,,
topic-d2254a227c41a7de,tomcat,2024-09-11,[PR] Resize elements array and update index in SynchronizedStack#setLimit when needed [tomcat],5,pending,,
topic-e01e10bb76568dd8,tomcat,2024-09-11,[PR] Bump postcss from 8.4.7 to 8.4.31 [tomcat-training],1,pending,,
topic-f32c0a5294498d45,tomcat,2024-09-11,[Bug 69318] Why assetdeals is the best real estate constuant company in gurugram,1,pending,,
topic-0389b741287c82dd,tomcat,2024-09-12,[Bug 69320] New: ERR_HTTP2_PROTOCOL_ERROR,1,pending,,
topic-62ed82840623203a,tomcat,2024-09-12,[PR] Add ParameterLimitValve to enforce request parameter limits for specific URLs [tomcat],8,pending,,
topic-ba1101e2dc20aff3,tomcat,2024-09-12,[PR] Tests the compatibility with rewrite from httpd for non existent headers [tomcat],3,pending,,
topic-bd94ffd5fee0e739,tomcat,2024-09-12,Future of JNI in Tomcat,7,pending,,
topic-bf50d8634ffc576b,tomcat,2024-09-12,Possible HTTP/2 regression in Sept releases,1,pending,,
topic-d0efec96520fa18e,tomcat,2024-09-12,[Bug 69320] ERR_HTTP2_PROTOCOL_ERROR,26,pending,,
topic-624a39fbf90a3b54,tomcat,2024-09-13,[VOTE] Release Apache Tomcat 9.0.95,6,pending,,
topic-640fe8c576466b1e,tomcat,2024-09-13,[VOTE] Release Apache Tomcat 11.0.0-M26,5,pending,,
topic-743c291dfccb5b79,tomcat,2024-09-13,"[ANN] Apache Tomcat: HTTP/2 regression in 11.0.0-M25, 10.1.29, 9.0.94",1,pending,,
topic-184207e53e4a2d5d,tomcat,2024-09-14,[VOTE] Release Apache Tomcat 10.1.30,7,pending,,
topic-48a214361780647b,tomcat,2024-09-15,[Bug 69325] Tomcat not allowing CRLF characters in Request headers,3,pending,,
topic-d6d2b41d3d49a2c0,tomcat,2024-09-15,[Bug 69325] New: Tomcat not allowing CRLF characters in Request headers,1,pending,,
topic-07547e8d83f6bc68,tomcat,2024-09-16,[VOTE][RESULT] Release Apache Tomcat 11.0.0-M26,1,pending,,
topic-3eea05bf540bfdd0,tomcat,2024-09-16,(tomcat) branch 11.0.x updated: Missing end tag,1,pending,,
topic-c6694f2818fd4890,tomcat,2024-09-16,[ANN] Apache Tomcat 11.0.0-M26 (beta) available,1,pending,,
topic-0c9115ad7dbc3436,tomcat,2024-09-17,[Bug 43632] NullPointerException in x:transform,1,pending,,
topic-2355d103679dadae,tomcat,2024-09-17,[Bug 43647] Content-Type changes unexpectedly from text/html to text/plain,1,pending,,
topic-4c9950c3494f8cfb,tomcat,2024-09-17,Nexus: Promotion Completed,1,pending,,
topic-6f88ac19b3983054,tomcat,2024-09-17,[Bug 43640] Move the tests package to JUnit,1,pending,,
topic-77da1208f9b2a9b8,tomcat,2024-09-17,[ANN] Apache Tomcat 10.1.30 Available,1,pending,,
topic-7cc64c1d9748da6e,tomcat,2024-09-17,[VOTE][RESULT] Release Apache Tomcat 10.1.30,1,pending,,
topic-9ea939d829acff52,tomcat,2024-09-17,[VOTE][RESULT] Release Apache Tomcat 9.0.95,1,pending,,
topic-b2b82c1ee35e556c,tomcat,2024-09-17,(tomcat) branch 11.0.x updated: Ensure ServerAuthModule.initialize() is called with simple registration,1,pending,,
topic-b55d0df894db30ad,tomcat,2024-09-17,[ANN] Apache Tomcat 9.0.95 available,1,pending,,
topic-842044c5aecc5918,tomcat,2024-09-18,[PR] 9.xwang [tomcat],2,pending,,
topic-0a24a0edab305e79,tomcat,2024-09-19,Jakarta Authentication TCK,1,pending,,
topic-b10e5c6c01546224,tomcat,2024-09-19,[Bug 69331] New: NullPointerException (HttpServlet.java:559),1,pending,,
topic-25025b82357b2df5,tomcat,2024-09-20,[Bug 62761] CORS filter example in docs not working in versions since 9.0.9,3,pending,,
topic-25d7eda9e5d58523,tomcat,2024-09-20,[Bug 69333] New: Unnecessary code in generated JSPs,1,pending,,
topic-61cedffdaeea1c10,tomcat,2024-09-20,[PR] Fix: evict cached MBean when bean descriptor content changed to ensure ManagedBean#getMBeanInfo result is correct. [tomcat],5,pending,,
topic-74e95ed8ece1b37b,tomcat,2024-09-20,[Bug 69333] Unnecessary code in generated JSPs,16,pending,,
topic-9286e4a68a3a8d4e,tomcat,2024-09-20,[Bug 69331] NullPointerException (HttpServlet.java:559),4,pending,,
topic-9a0ac065e038c6af,tomcat,2024-09-23,[SECURITY] CVE-2024-46544 Apache mod_jk - Information Disclosure / Denial of Service,1,pending,,
topic-a5216ed98b86d8c5,tomcat,2024-09-23,Coyote Request getRequestId(),6,pending,,
topic-b86becac3b4a7f9a,tomcat,2024-09-23,[SECURITY] CVE-2024-38286 Apache Tomcat - Denial of Service,3,pending,,
topic-335de7bf7afa0f6e,tomcat,2024-09-24,[Bug 69339] ClassFormatException in Java11 while compiling JSP pages,6,pending,,
topic-6f38f7d651b5b886,tomcat,2024-09-24,[Bug 69337] New: Your City Wire - Where the world meets!,1,pending,,
topic-9d515e08612d0aa8,tomcat,2024-09-24,[Bug 69339] New: ClassFormatException in Java11 while compiling JSP pages,1,pending,,
topic-abd34b989f4bab84,tomcat,2024-09-24,[Bug 69338] New: Overhead in El processing (AST*),1,pending,,
topic-c710f17ac3151b62,tomcat,2024-09-24,[Bug 69338] Overhead in El processing (AST*),8,pending,,
topic-f4f54d41e75089d1,tomcat,2024-09-26,Buildbot failure in on tomcat-12.0.x,13,pending,,
topic-29c7a2847aca8e2b,tomcat,2024-09-27,[Bug 69347] SPAM SPAM SPAM SPAM,3,pending,,
topic-772e6dc1e4c1bcef,tomcat,2024-09-27,[PR] Unit test ensuring that the Expires and Date headers use GMT [tomcat],1,pending,,
topic-a828c8ae512dd54c,tomcat,2024-09-27,[Bug 69347] New: https://www.ninjacart.com/,1,pending,,
topic-c6e5c5905a203c6d,tomcat,2024-09-27,[Bug 69348] New: Optimizable memory allocation in ELContext,1,pending,,
topic-e780fd9b8c3886c2,tomcat,2024-09-27,[Bug 69348] Optimizable memory allocation in ELContext,4,pending,,
topic-89804cc574d7431b,tomcat,2024-09-28,[Bug 69349] SPAM SPAM SPAM SPAM,1,pending,,
topic-be00f578e0b43a21,tomcat,2024-09-28,[Bug 69349] Https not working,3,pending,,
topic-c426c83c869869b8,tomcat,2024-09-28,[Bug 69349] New: Https not working,1,pending,,
topic-42350e7496db365b,tomcat,2024-09-29,[Bug 69353] New: https://surahalmulk.net/,1,pending,,
topic-747bdc2f74c1fd73,tomcat,2024-09-29,[Bug 69353] SPAM SPAM SPAM SPAM,1,pending,,
topic-c2879dba473a4f99,tomcat,2024-09-29,[Bug 69353] https://surahalmulk.net/,1,pending,,
topic-ed3ef7a1cae078e2,tomcat,2024-09-29,[Bug 69353] Review My Website and Suggest me some Changes.,10,pending,,
topic-0cdda504f8876b17,tomcat,2024-09-30,[Bug 69355] New: an enhanced exact rate limit control mechanism,1,pending,,
topic-dd9ce9df3a2626ac,tomcat,2024-09-30,[Bug 69355] an enhanced exact rate limit control mechanism,7,pending,,
topic-0494f736dfe494b8,tomcat,2024-10-01,Plans for 11.0.x,5,pending,,
topic-33097e7d31dfc585,tomcat,2024-10-02,[Bug 69363] New: WebdavServlet#parseProperties() incorrectly calculates href,1,pending,,
topic-4ce90a4a8de4b47a,tomcat,2024-10-02,[Bug 69361] Make error list report in WebdavServlet to be sent in processing order,8,pending,,
topic-61b577a84a31cdbc,tomcat,2024-10-02,[Bug 69361] New: Make error list report in WebdavServlet to be sent in processing order,1,pending,,
topic-65181d5fb454c604,tomcat,2024-10-02,(tomcat) branch main updated: BZ 69360: Inconsistent DELETE behavior between DefaultServlet and WebdavServlet,9,pending,,
topic-661e2aa32048aac8,tomcat,2024-10-02,[Bug 69365] New: Expose option for WebResource to determine it is read-only/read-write for DefaultServlet/WebdavServlet,1,pending,,
topic-710004c77e26e37a,tomcat,2024-10-02,(tomcat) 01/01: Added optional X-Request-Id to RemoteIpFilter,1,pending,,
topic-72fb69fc3e41525a,tomcat,2024-10-02,[Bug 69362] Recursive nested collection DELETE not reflected in multi-status report from WebdavServlet,20,pending,,
topic-7c0932331c103ff6,tomcat,2024-10-02,[Bug 69360] Inconsistent DELETE behavior between DefaultServlet and WebdavServlet,9,pending,,
topic-7cadd86eaaa79809,tomcat,2024-10-02,[Bug 69364] New: Godrej Neopolis Apartments,1,pending,,
topic-82c7b885eabb86a7,tomcat,2024-10-02,[Bug 69362] New: Recursive nested collection DELETE not reflected in multi-status report from WebdavServlet,1,pending,,
topic-8b48d91614093286,tomcat,2024-10-02,(tomcat) branch main updated: Update ByteBuddy to 1.15.3,1,pending,,
topic-8c4cee93d01db8da,tomcat,2024-10-02,(tomcat) branch main updated: Make WebdavServlet properly return the Allow header on NOT_ALLOWED status,2,pending,,
topic-99c517ca3e6d787e,tomcat,2024-10-02,[Bug 69363] WebdavServlet#parseProperties() incorrectly calculates href,8,pending,,
topic-9b04a070266aa491,tomcat,2024-10-02,[Bug 69365] Expose option for WebResource to determine it is read-only/read-write for DefaultServlet/WebdavServlet,8,pending,,
topic-ca0407aa8509e2c4,tomcat,2024-10-02,[Bug 69359] WebdavServlet duplicates getRelativePath() method from super class with incorrect Javadoc,4,pending,,
topic-cf2b8182426752b0,tomcat,2024-10-02,[Bug 69364] SPAM SPAM SPAM SPAM,1,pending,,
topic-d9c06da43d936515,tomcat,2024-10-02,[Bug 69360] New: Inconsistent DELETE behavior between DefaultServlet and WebdavServlet,1,pending,,
topic-f5007d158d5e068c,tomcat,2024-10-02,[Bug 69359] New: WebdavServlet duplicates getRelativePath() method from super class with incorrect Javadoc,1,pending,,
topic-145911c045596c91,tomcat,2024-10-03,[Bug 69372] Make DefaultServlet's HTML listing file size rendering better (autoscale),1,pending,,
topic-1bb9dddfca80cf92,tomcat,2024-10-03,[Bug 69368] New: Godrej Neopolis,1,pending,,
topic-51755f6b6b1c04b4,tomcat,2024-10-03,[Bug 69370] New: DefaultServlet's listing uses incorrect labels,1,pending,,
topic-58948e2c0cb206b4,tomcat,2024-10-03,[VOTE] Release Apache Tomcat 10.1.31,9,pending,,
topic-590ef4c20fffd192,tomcat,2024-10-03,[Bug 69370] DefaultServlet's listing uses incorrect labels,4,pending,,
topic-6553d9a93e3623aa,tomcat,2024-10-03,[Bug 69371] New: DefaultServlet's HTML listing renders incomplete paths for directory and its parent,1,pending,,
topic-656fec3e21c2e86c,tomcat,2024-10-03,[Bug 69374] Properly separate between table header and body in DefaultServlet's listing,2,pending,,
topic-689fed371f6cc94d,tomcat,2024-10-03,[VOTE] Release Apache Tomcat 9.0.96,8,pending,,
topic-6e607c998595b667,tomcat,2024-10-03,[VOTE] Release Apache Tomcat 11.0.0,14,pending,,
topic-742dda75f31dba73,tomcat,2024-10-03,[Bug 69373] New: Make DefaultServlet's HTML listing file last modified rendering better (flexible),1,pending,,
topic-9ba26349cccff19d,tomcat,2024-10-03,[Bug 69371] DefaultServlet's HTML listing renders incomplete paths for directory and its parent,6,pending,,
topic-a436eb316859688d,tomcat,2024-10-03,[Bug 69373] Make DefaultServlet's HTML listing file last modified rendering better (flexible),3,pending,,
topic-b64ea9aba45fc91c,tomcat,2024-10-03,[Bug 69368] Godrej Neopolis,1,pending,,
topic-c1bb2173e3785b0b,tomcat,2024-10-03,[Bug 69374] New: Properly separate between table header and body in DefaultServlet's listing,1,pending,,
topic-f7ffc73c87fda95b,tomcat,2024-10-03,[Bug 69372] New: Make DefaultServlet's HTML listing file size rendering better (autoscale),1,pending,,
topic-291898fe6835760a,tomcat,2024-10-04,[Bug 69376] New: vanilla newyork,1,pending,,
topic-2c15e76f88cc4de8,tomcat,2024-10-04,[Bug 69375] New: herbaltea teablend driedfruitsnacks,1,pending,,
topic-47a528b4309d8f70,tomcat,2024-10-04,[Bug 69375] SPAM SPAM SPAM SPAM,2,pending,,
topic-48215dddc36b91f9,tomcat,2024-10-04,[Bug 69377] New: JSP optimization via custom code generation,1,pending,,
topic-7d1c99ec707b6ba1,tomcat,2024-10-04,[Bug 69375] herbaltea teablend driedfruitsnacks,2,pending,,
topic-e7a7e28a78d148a3,tomcat,2024-10-04,[Bug 69376] vanilla newyork,2,pending,,
topic-9e93ccc162f8df41,tomcat,2024-10-05,[Bug 69370] DefaultServlet's HTML listing uses incorrect labels,2,pending,,
topic-0e23138c51b8add3,tomcat,2024-10-06,(tomcat) branch main updated: Allow different implementations for RateLimitFilter,4,pending,,
topic-b4feef67312bd9e0,tomcat,2024-10-06,(tomcat) branch 11.0.x updated: Improve HTML output of <code>DefaultServlet,5,pending,,
topic-be0b42ed676d4f10,tomcat,2024-10-06,(tomcat) branch main updated: Security related filter so invalid config should be fatal,1,pending,,
topic-1b9c0f2587e7acc1,tomcat,2024-10-07,[Bug 69379] HEAD request behavior change does no adhere to RFC 9110,9,pending,,
topic-39a44360ef130c8b,tomcat,2024-10-07,[Bug 69382] Inefficient code generated for <jsp:include>,6,pending,,
topic-4b744f97f4849e28,tomcat,2024-10-07,[Bug 69381] New: Excess object copying while evaluating reflective method calls,1,pending,,
topic-54016b99526dc588,tomcat,2024-10-07,[Bug 69380] New: Tomcat 8.5.100 Core Binary Distrubution software download links are broken,1,pending,,
topic-64aa03e66d962e80,tomcat,2024-10-07,[Bug 69380] Tomcat 8.5.100 Core Binary Distrubution software download links are broken,5,pending,,
topic-84a68ddd628881c5,tomcat,2024-10-07,[Bug 69379] New: HEAD request behavior change does no adhere to RFC 9110,1,pending,,
topic-8610de5621bda524,tomcat,2024-10-07,Playing with 103 Early Hints,5,pending,,
topic-8fa0ef47333e73c5,tomcat,2024-10-07,(tomcat) branch 11.0.x updated: RateLimitFilter code cleanup per commit feedback,2,pending,,
topic-ad87612827af9761,tomcat,2024-10-07,[Bug 69382] New: Inefficient code generated for <jsp:include>,1,pending,,
topic-3c06ecd3eb604862,tomcat,2024-10-08,[ANN] Apache Tomcat 9.0.96 available,6,pending,,
topic-48f97daf9dd50aad,tomcat,2024-10-08,[VOTE][RESULT] Release Apache Tomcat 9.0.96,1,pending,,
topic-b514b2bc7876378d,tomcat,2024-10-08,Notes from today's Tomcat 12 panel discussion at CoC Denver,5,pending,,
topic-015f12b4a21e35ed,tomcat,2024-10-09,[ANN] Apache Tomcat 11.0.0 Available,1,pending,,
topic-0877be38e5b18fa6,tomcat,2024-10-09,[PR] BZ69355:  ExactRateLimiter [tomcat],11,pending,,
topic-0d5de52ff41affe3,tomcat,2024-10-09,[Bug 69386] Pre-compiled JSPs result in NoSuchMethodError with latest upgrade,4,pending,,
topic-1380fd6d3cbe2220,tomcat,2024-10-09,[VOTE][RESULT] Release Apache Tomcat 10.1.31,1,pending,,
topic-62a0e11fde04720d,tomcat,2024-10-09,[VOTE][RESULT] Release Apache Tomcat 11.0.0,1,pending,,
topic-6a91d3f9398bd2db,tomcat,2024-10-09,svn commit: r1921212 - in /tomcat/site/trunk: docs/index.html xdocs/index.xml,1,pending,,
topic-7f0a47b7fae9b342,tomcat,2024-10-09,[PR] Allow applications to trigger sending of 103 early hints [tomcat],17,pending,,
topic-a29cd46ed9639684,tomcat,2024-10-09,[PR] Added optional X-Request-Id to RemoteIpFilter [tomcat],1,pending,,
topic-abbe3d9ca0c05d3f,tomcat,2024-10-09,[Bug 69377] JSP optimization via custom code generation,21,pending,,
topic-b584d5d78f00cff8,tomcat,2024-10-09,[ANN] Apache Tomcat 10.1.31 Available,1,pending,,
topic-c0f42d8b1962eaaf,tomcat,2024-10-09,[Bug 69386] New: Pre-compiled JSPs result in NoSuchMethodError with latest upgrade,1,pending,,
topic-f997eaf022dc8019,tomcat,2024-10-09,[PR] BZ69355: RateLimitFilter2 with FixedWindowRateLimiter [tomcat],3,pending,,
topic-1ff372ac11a978f7,tomcat,2024-10-10,(tomcat) branch 10.1.x updated: BZ 69370: DefaultServlet's HTML listing uses incorrect labels,2,pending,,
topic-270ed2958f330671,tomcat,2024-10-10,"[Bug 69388] New: At Lovenotes Films, We Believe Capturing timeless moments of love and joy, I specialize in crafting exquisite wedding photography that tells your unique story in every frame. Best Wedding Photographer Candid Wedding Photographer.",1,pending,,
topic-4d4f90d7b7feab51,tomcat,2024-10-10,[Bug 69387] SPAM SPAM SPAM SPAM,1,pending,,
topic-580c5fe447aa44ec,tomcat,2024-10-10,[Bug 69387] The Ultimate Mumbai Escort Service Experience: A Blend of Glamour and Discretion,2,pending,,
topic-59cd44a42a3ea580,tomcat,2024-10-10,[PR] BZ 69370: DefaultServlet's HTML listing uses incorrect labels [tomcat],2,pending,,
topic-9bb7a460e16810a2,tomcat,2024-10-10,(tomcat) branch 11.0.x updated: BZ 69370: DefaultServlet's HTML listing uses incorrect labels,3,pending,,
topic-a1315874ddb207bf,tomcat,2024-10-10,[Bug 69387] New: The Ultimate Mumbai Escort Service Experience: A Blend of Glamour and Discretion,1,pending,,
topic-c4c39161f38a0641,tomcat,2024-10-10,"[Bug 69388] At Lovenotes Films, We Believe Capturing timeless moments of love and joy, I specialize in crafting exquisite wedding photography that tells your unique story in every frame. Best Wedding Photographer Candid Wedding Photographer.",1,pending,,
topic-f73d9af122082efb,tomcat,2024-10-10,[PR] Report HTTP/2 header parsing errors earlier [tomcat],4,pending,,
topic-450546db480cf195,tomcat,2024-10-11,[PR] Test if a custom 404 page is configured but the error jsp redirects to the project root [tomcat],2,pending,,
topic-4dccd8929cb80617,tomcat,2024-10-11,(tomcat) 02/06: Update Jasper to compile to Java 21 by default,4,pending,,
topic-b08d55c4e332a12a,tomcat,2024-10-11,"[Bug 69389] New: Misleading german localization error for the message with the key ""jarScan.classloaderFail""",1,pending,,
topic-bda36a8843a75a13,tomcat,2024-10-11,"[Bug 69389] Misleading german localization error for the message with the key ""jarScan.classloaderFail""",2,pending,,
topic-162a5f2056a51875,tomcat,2024-10-14,[Bug 69381] Excess object copying while evaluating reflective method calls,6,pending,,
topic-8fd645bef4439555,tomcat,2024-10-14,[Bug 69394] Breaking-change in jasper releaseTag method,1,pending,,
topic-99cbf917386f835c,tomcat,2024-10-14,[Bug 69394] New: Breaking-change in jasper releaseTag method,1,pending,,
topic-df5164affd8ce594,tomcat,2024-10-14,(tomcat) branch main updated: Update Byte Buddy to 1.15.4,1,pending,,
topic-25af9f88391ae178,tomcat,2024-10-15,[Bug 69395] New: Empty JDBC URI when using a jdbc connection pool,1,pending,,
topic-5250e4dbef59800d,tomcat,2024-10-15,[Bug 69399] Tag.release called between reuses,1,pending,,
topic-6a8dfb6ff61d094b,tomcat,2024-10-15,[Bug 69399] Tag.release() called between reuses,8,pending,,
topic-b64ca36113c5a696,tomcat,2024-10-15,[Bug 69398] New: Excess object allocation in PageContextImpl,1,pending,,
topic-ba9db7080afef748,tomcat,2024-10-15,[Bug 69399] New: JspRuntimeLibrary.releaseTag not called anymore when enablePooling=false,1,pending,,
topic-dbe4c8cc517a2168,tomcat,2024-10-15,[Bug 69399] JspRuntimeLibrary.releaseTag not called anymore when enablePooling=false,2,pending,,
topic-5f94f291bc0616c5,tomcat,2024-10-16,[PR] Anchor fixes in docs [tomcat],4,pending,,
topic-afe832438711b5c9,tomcat,2024-10-16,WebDAV lock null and RFC 4918,8,pending,,
topic-287b79252c66de06,tomcat,2024-10-17,[PR] Initial suport for Tomact9 - Tc9.x [tomcat-maven-plugin],3,pending,,
topic-36b1a966e667c098,tomcat,2024-10-18,[Bug 69403] java.lang.NoSuchMethodError: 'void org.apache.jasper.runtime.JspRuntimeLibrary.releaseTag',2,pending,,
topic-7d449103854d68e3,tomcat,2024-10-18,"[Bug 69405] Vague error message: ""A filter or servlet of the current chain does not support asynchronous operations""",4,pending,,
topic-d0af769f004a71a9,tomcat,2024-10-18,[Bug 69403] New: java.lang.NoSuchMethodError: 'void org.apache.jasper.runtime.JspRuntimeLibrary.releaseTag',1,pending,,
topic-e7bf0abde2857491,tomcat,2024-10-18,"[Bug 69405] New: Vague error message: ""A filter or servlet of the current chain does not support asynchronous operations""",1,pending,,
topic-7829f7b39125cf87,tomcat,2024-10-19,[PR] 10.0.x [tomcat],1,pending,,
topic-2e9f1bbc98a5b89b,tomcat,2024-10-21,[PR] Adding connectionUploadTimeout default value to http.xml [tomcat],1,pending,,
topic-408e4bd68c8e3cdd,tomcat,2024-10-21,[Bug 69395] Empty JDBC URI when using a jdbc connection pool,9,pending,,
topic-8f796ba57d634cb9,tomcat,2024-10-21,[Bug 69406] New: StringInterpreterEnum rethrows IllegalArgumentException for invalid enum,1,pending,,
topic-b24182e7a29f721e,tomcat,2024-10-21,[Bug 69046] Implement PROPPATCH for WebDAV Servlet,1,pending,,
